Location	Name	ID	Count	Slots
General 1-Slot25	Voidstone Ore Powder	170311	17	6
General 1-Slot26	Empty	0	0	0
General 1-Slot27	Emblem of the Transcendent	152429	4	6
General 1-Slot28	Mettl Contraption	172205	1	6
General 1-Slot29	Stormslayer's Backpack	153978	1	48
General 1-Slot29-Slot1	Empty	0	0	0
General 1-Slot29-Slot2	Empty	0	0	0
General 1-Slot29-Slot3	Empty	0	0	0
General 1-Slot29-Slot4	Empty	0	0	0
General 1-Slot29-Slot5	Empty	0	0	0
General 1-Slot29-Slot6	Empty	0	0	0
General 1-Slot29-Slot7	Empty	0	0	0
General 1-Slot29-Slot8	Empty	0	0	0
General 1-Slot29-Slot9	Empty	0	0	0
General 1-Slot29-Slot10	Empty	0	0	0
General 1-Slot29-Slot11	Empty	0	0	0
General 1-Slot29-Slot12	Empty	0	0	0
General 1-Slot29-Slot13	Empty	0	0	0
General 1-Slot29-Slot14	Empty	0	0	0
General 1-Slot29-Slot15	Empty	0	0	0
General 1-Slot29-Slot16	Empty	0	0	0
General 1-Slot29-Slot17	Empty	0	0	0
General 1-Slot29-Slot18	Empty	0	0	0
General 1-Slot29-Slot19	Empty	0	0	0
General 1-Slot29-Slot20	Empty	0	0	0
General 1-Slot29-Slot21	Empty	0	0	0
General 1-Slot29-Slot22	Empty	0	0	0
General 1-Slot29-Slot23	Empty	0	0	0
General 1-Slot29-Slot24	Empty	0	0	0
General 1-Slot29-Slot25	Empty	0	0	0
General 1-Slot29-Slot26	Empty	0	0	0
General 1-Slot29-Slot27	Empty	0	0	0
General 1-Slot29-Slot28	Empty	0	0	0
General 1-Slot29-Slot29	Empty	0	0	0
General 1-Slot29-Slot30	Empty	0	0	0
General 1-Slot29-Slot31	Empty	0	0	0
General 1-Slot29-Slot32	Empty	0	0	0
General 1-Slot29-Slot33	Empty	0	0	0
General 1-Slot29-Slot34	Empty	0	0	0
General 1-Slot29-Slot35	Empty	0	0	0
General 1-Slot29-Slot36	Empty	0	0	0
General 1-Slot29-Slot37	Empty	0	0	0
General 1-Slot29-Slot38	Empty	0	0	0
General 1-Slot29-Slot39	Empty	0	0	0
General 1-Slot29-Slot40	Empty	0	0	0
General 1-Slot29-Slot41	Empty	0	0	0
General 1-Slot29-Slot42	Empty	0	0	0
General 1-Slot29-Slot43	Empty	0	0	0
General 1-Slot29-Slot44	Empty	0	0	0
General 1-Slot29-Slot45	Empty	0	0	0
General 1-Slot29-Slot46	Empty	0	0	0
General 1-Slot29-Slot47	Empty	0	0	0
General 1-Slot29-Slot48	Empty	0	0	0
General 1-Slot30	Mysterious Magical Clump	168132	1	6
General 1-Slot31	Soulforge Wristguard of Eternal Reverie	171843	1	6
General 1-Slot31-Slot1	Empty	0	0	0
General 1-Slot31-Slot2	Empty	0	0	0
General 1-Slot31-Slot3	Extra Planar Potential Shard	148442	1	6
General 1-Slot31-Slot4	Empty	0	0	0
General 1-Slot32	Soulforge Wristguard of Eternal Reverie	171843	1	6
General 1-Slot32-Slot1	Empty	0	0	0
General 1-Slot32-Slot2	Empty	0	0	0
General 1-Slot32-Slot3	Extra Planar Potential Shard	148442	1	6
General 1-Slot32-Slot4	Empty	0	0	0
General 1-Slot33	Replica of the Qeynos Claymore	127552	1	6
General 1-Slot34	Crest of Heroism	151235	1	6
General 1-Slot35	Banner of the Outer Brood	151794	1	6
General 1-Slot36	Overbound Zerk	175368	1	6
General 1-Slot37	Empty	0	0	0
General 1-Slot38	Vial of Glowing Scrykin Blood	168133	4	6
General 1-Slot39	Empty	0	0	0
General 1-Slot40	Uncanny Game Meat	170831	271	6
General 1-Slot41	Unraveling Focus of Heroism	170819	1	6
General 1-Slot42	Sealed Riven Arcana Protector Source	175191	4	6
General 1-Slot43	Empty	0	0	0
General 1-Slot44	Empty	0	0	0
General 1-Slot45	Empty	0	0	0
General 1-Slot46	Empty	0	0	0
General 1-Slot47	Hardened Glowing Diamond	171371	1	6
General 1-Slot48	Green Pulse	175729	1	6
General 1-Slot48-Slot1	Empty	0	0	0
General 1-Slot48-Slot2	Empty	0	0	0
General 1-Slot48-Slot3	Empty	0	0	0
General 2	Mythslayer's Backpack	151240	1	46
General 2-Slot1	Empty	0	0	0
General 2-Slot2	Empty	0	0	0
General 2-Slot3	Empty	0	0	0
General 2-Slot4	Empty	0	0	0
General 2-Slot5	Empty	0	0	0
General 2-Slot6	Empty	0	0	0
General 2-Slot7	Luminescent Mask	86072	1	6
General 2-Slot7-Slot1	Empty	0	0	0
General 2-Slot8	Freed Spirit of Cunning	86398	51	6
General 2-Slot9	Sporali Guardian Cloak	86141	1	6
General 2-Slot9-Slot1	Empty	0	0	0
General 2-Slot10	Pockmarked Gorget	86216	1	6
General 2-Slot10-Slot1	Empty	0	0	0
General 2-Slot11	Sunless Nectar	48117	1	6
General 2-Slot12	Devotee's Focus of the Harbinger	169770	3	6
General 2-Slot13	White Gold Goblin Earring	171316	1	6
General 2-Slot13-Slot1	Irae Faycite Shard: Uncia's Fang	159567	1	6
General 2-Slot13-Slot2	Empty	0	0	0
General 2-Slot13-Slot3	Empty	0	0	0
General 2-Slot14	Empty	0	0	0
General 2-Slot15	Grandiose Necklace of the Contracted	161699	1	6
General 2-Slot16	Empty	0	0	0
General 2-Slot17	Ragged Tent Cloth	150646	1	6
General 2-Slot18	Shabby Tent Cloth	150645	1	6
General 2-Slot19	Battered Tent Cloth	150644	1	6
General 2-Slot20	Tattered Tent Cloth	150643	1	6
General 2-Slot21	Unparalleled Mask of Distant Echoes	111375	1	6
General 2-Slot21-Slot1	Empty	0	0	0
General 2-Slot21-Slot2	Empty	0	0	0
General 2-Slot21-Slot3	Empty	0	0	0
General 2-Slot21-Slot4	Unparalleled Brilliant Shard of Distant Echoes	161293	1	6
General 2-Slot22	Soulforge Boots of Eternal Reverie	171845	1	6
General 2-Slot22-Slot1	Empty	0	0	0
General 2-Slot22-Slot2	Empty	0	0	0
General 2-Slot22-Slot3	Extra Planar Potential Shard	148442	1	6
General 2-Slot22-Slot4	Empty	0	0	0
General 2-Slot23	Empty	0	0	0
General 2-Slot24	Uncanny Ambrosial Water	170835	114	6
General 2-Slot25	Empty	0	0	0
General 2-Slot26	Empty	0	0	0
General 2-Slot27	Empty	0	0	0
General 2-Slot28	Empty	0	0	0
General 2-Slot29	Empty	0	0	0
General 2-Slot30	Empty	0	0	0
General 2-Slot31	Empty	0	0	0
General 2-Slot32	Empty	0	0	0
General 2-Slot33	Empty	0	0	0
General 2-Slot34	Empty	0	0	0
General 2-Slot35	Empty	0	0	0
General 2-Slot36	Empty	0	0	0
General 2-Slot37	Empty	0	0	0
General 2-Slot38	Empty	0	0	0
General 2-Slot39	Empty	0	0	0
General 2-Slot40	Empty	0	0	0
General 2-Slot41	Empty	0	0	0
General 2-Slot42	Empty	0	0	0
General 2-Slot43	Empty	0	0	0
General 2-Slot44	Empty	0	0	0
General 2-Slot45	Empty	0	0	0
General 2-Slot46	Empty	0	0	0
General 3	Stormslayer's Rucksack	153977	1	46
General 3-Slot1	Bound Leviathan Chain Arms Ornament	174343	1	6
General 3-Slot2	Bound Leviathan Chain Feet Ornament	174347	1	6
General 3-Slot3	Bound Leviathan Leather Arms Ornament	174350	1	6
General 3-Slot4	Bound Leviathan Plate Feet Ornament	174340	1	6
General 3-Slot5	Empty	0	0	0
General 3-Slot6	Empty	0	0	0
General 3-Slot7	Empty	0	0	0
General 3-Slot8	Empty	0	0	0
General 3-Slot9	Empty	0	0	0
General 3-Slot10	Empty	0	0	0
General 3-Slot11	Empty	0	0	0
General 3-Slot12	Empty	0	0	0
General 3-Slot13	Empty	0	0	0
General 3-Slot14	Empty	0	0	0
General 3-Slot15	Empty	0	0	0
General 3-Slot16	Empty	0	0	0
General 3-Slot17	Empty	0	0	0
General 3-Slot18	Empty	0	0	0
General 3-Slot19	Empty	0	0	0
General 3-Slot20	Empty	0	0	0
General 3-Slot21	Empty	0	0	0
General 3-Slot22	Empty	0	0	0
General 3-Slot23	Empty	0	0	0
General 3-Slot24	Empty	0	0	0
General 3-Slot25	Empty	0	0	0
General 3-Slot26	Empty	0	0	0
General 3-Slot27	Empty	0	0	0
General 3-Slot28	Empty	0	0	0
General 3-Slot29	Empty	0	0	0
General 3-Slot30	Empty	0	0	0
General 3-Slot31	Empty	0	0	0
General 3-Slot32	Empty	0	0	0
General 3-Slot33	Empty	0	0	0
General 3-Slot34	Empty	0	0	0
General 3-Slot35	Empty	0	0	0
General 3-Slot36	Empty	0	0	0
General 3-Slot37	Empty	0	0	0
General 3-Slot38	Empty	0	0	0
General 3-Slot39	Empty	0	0	0
General 3-Slot40	Empty	0	0	0
General 3-Slot41	Riven Arcana Ore	170822	1	6
General 3-Slot42	Empty	0	0	0
General 3-Slot43	Empty	0	0	0
General 3-Slot44	Empty	0	0	0
General 3-Slot45	Empty	0	0	0
General 3-Slot46	Empty	0	0	0
General 4	Nightslayer's Chest	164562	1	48
General 4-Slot1	Soulforge Cowl of Heroic Reflections	171646	1	6
General 4-Slot1-Slot1	Empty	0	0	0
General 4-Slot1-Slot2	Empty	0	0	0
General 4-Slot1-Slot3	Extra Planar Potential Shard	148442	1	6
General 4-Slot1-Slot4	Empty	0	0	0
General 4-Slot2	Unparalleled Charm of Distant Echoes	161261	1	6
General 4-Slot2-Slot1	Empty	0	0	0
General 4-Slot2-Slot2	Unparalleled Adroit Shard of Distant Echoes	161294	1	6
General 4-Slot2-Slot3	Empty	0	0	0
General 4-Slot2-Slot4	Empty	0	0	0
General 4-Slot2-Slot5	Empty	0	0	0
General 4-Slot3	Soulforge Boots of Heroic Reflections	171645	1	6
General 4-Slot3-Slot1	Empty	0	0	0
General 4-Slot3-Slot2	Empty	0	0	0
General 4-Slot3-Slot3	Extra Planar Potential Shard	148442	1	6
General 4-Slot3-Slot4	Empty	0	0	0
General 4-Slot4	Soulforge Wristguard of Perpetual Reverie	171443	1	6
General 4-Slot4-Slot1	Empty	0	0	0
General 4-Slot4-Slot2	Empty	0	0	0
General 4-Slot4-Slot3	Extra Planar Potential Shard	148442	1	6
General 4-Slot4-Slot4	Empty	0	0	0
General 4-Slot5	Ice Woven Soulforge Cowl	163846	1	6
General 4-Slot5-Slot1	Empty	0	0	0
General 4-Slot5-Slot2	Empty	0	0	0
General 4-Slot5-Slot3	Empty	0	0	0
General 4-Slot5-Slot4	Empty	0	0	0
General 4-Slot6	Fighting Staff of Perpetual Reverie	171565	1	6
General 4-Slot6-Slot1	Empty	0	0	0
General 4-Slot6-Slot2	Empty	0	0	0
General 4-Slot6-Slot3	Empty	0	0	0
General 4-Slot7	Assaulter's Belt	171737	1	6
General 4-Slot7-Slot1	Empty	0	0	0
General 4-Slot7-Slot2	Empty	0	0	0
General 4-Slot7-Slot3	Empty	0	0	0
General 4-Slot8	Adroit Earring of Perpetual Reverie	171516	1	6
General 4-Slot8-Slot1	Ruby of Offense	111801	1	6
General 4-Slot8-Slot2	Empty	0	0	0
General 4-Slot8-Slot3	Empty	0	0	0
General 4-Slot9	Sash of Nokk Fury	171337	1	6
General 4-Slot9-Slot1	Empty	0	0	0
General 4-Slot9-Slot2	Empty	0	0	0
General 4-Slot9-Slot3	Empty	0	0	0
General 4-Slot10	Soulforge Leggings of Heroic Reflections	171648	1	6
General 4-Slot10-Slot1	Empty	0	0	0
General 4-Slot10-Slot2	Empty	0	0	0
General 4-Slot10-Slot3	Extra Planar Potential Shard	148442	1	6
General 4-Slot10-Slot4	Empty	0	0	0
General 4-Slot11	Resplendent Nature Shawl	169723	1	6
General 4-Slot11-Slot1	Tempus Faycite Shard: Tiger's Symmetry	159565	1	6
General 4-Slot11-Slot2	Empty	0	0	0
General 4-Slot11-Slot3	Empty	0	0	0
General 4-Slot12	Velium Threaded Soulforge Boots	165445	1	6
General 4-Slot12-Slot1	Empty	0	0	0
General 4-Slot12-Slot2	Empty	0	0	0
General 4-Slot12-Slot3	Extra Planar Potential Shard	148442	1	6
General 4-Slot12-Slot4	Empty	0	0	0
General 4-Slot13	Soulforge Gloves of Spectral Luminosity	169644	1	6
General 4-Slot13-Slot1	Empty	0	0	0
General 4-Slot13-Slot2	Empty	0	0	0
General 4-Slot13-Slot3	Extra Planar Potential Shard	148442	1	6
General 4-Slot13-Slot4	Empty	0	0	0
General 4-Slot14	Obscured Heroic Reflections Wrist Armor	171785	1	2
General 4-Slot14-Slot1	Empty	0	0	0
General 4-Slot14-Slot2	Empty	0	0	0
General 4-Slot15	Cudgel of the Leviathan	173763	1	6
General 4-Slot15-Slot1	Empty	0	0	0
General 4-Slot15-Slot2	Empty	0	0	0
General 4-Slot15-Slot3	Empty	0	0	0
General 4-Slot16	Soulforge Tunic of Eternal Reverie	171849	1	6
General 4-Slot16-Slot1	Empty	0	0	0
General 4-Slot16-Slot2	Empty	0	0	0
General 4-Slot16-Slot3	Extra Planar Potential Shard	148442	1	6
General 4-Slot16-Slot4	Empty	0	0	0
General 4-Slot17	Soulforge Leggings of Eternal Reverie	171848	1	6
General 4-Slot17-Slot1	Empty	0	0	0
General 4-Slot17-Slot2	Empty	0	0	0
General 4-Slot17-Slot3	Extra Planar Potential Shard	148442	1	6
General 4-Slot17-Slot4	Empty	0	0	0
General 4-Slot18	Soulforge Wristguard of Perpetual Reverie	171443	1	6
General 4-Slot18-Slot1	Empty	0	0	0
General 4-Slot18-Slot2	Empty	0	0	0
General 4-Slot18-Slot3	Extra Planar Potential Shard	148442	1	6
General 4-Slot18-Slot4	Empty	0	0	0
General 4-Slot19	Chalice of Autumn Wine	171729	1	6
General 4-Slot19-Slot1	Empty	0	0	0
General 4-Slot19-Slot2	Empty	0	0	0
General 4-Slot19-Slot3	Empty	0	0	0
General 4-Slot20	Bo Staff of Rebellion	173965	1	6
General 4-Slot20-Slot1	Empty	0	0	0
General 4-Slot20-Slot2	Empty	0	0	0
General 4-Slot20-Slot3	Empty	0	0	0
General 4-Slot21	Soulforge Boots of Rebellion	173845	1	6
General 4-Slot21-Slot1	Empty	0	0	0
General 4-Slot21-Slot2	Empty	0	0	0
General 4-Slot21-Slot3	Extra Planar Potential Shard	148442	1	6
General 4-Slot21-Slot4	Empty	0	0	0
General 4-Slot22	Rapidious Sun Shaving	171174	1	6
General 4-Slot23	Rapidious Sun Shaving	171174	1	6
General 4-Slot24	Rapidious Sun Shaving	171174	1	6
General 4-Slot25	Rapidious Sun Shaving	171174	1	6
General 4-Slot26	Rapidious Sun Shaving	171174	1	6
General 4-Slot27	Rapidious Sun Shaving	171174	1	6
General 4-Slot28	Rapidious Sun Shaving	171174	1	6
General 4-Slot29	Rapidious Sun Shaving	171174	1	6
General 4-Slot30	Rapidious Sun Shaving	171174	1	6
General 4-Slot31	Argent Ring of Vigor	111664	1	6
General 4-Slot31-Slot1	Empty	0	0	0
General 4-Slot31-Slot2	Empty	0	0	0
General 4-Slot31-Slot3	Empty	0	0	0
General 4-Slot32	Adroit Earring of Eternal Reverie	171916	1	6
General 4-Slot32-Slot1	Empty	0	0	0
General 4-Slot32-Slot2	Empty	0	0	0
General 4-Slot32-Slot3	Empty	0	0	0
General 4-Slot33	Unrelenting Bijou of Hope	171715	1	6
General 4-Slot33-Slot1	Empty	0	0	0
General 4-Slot33-Slot2	Empty	0	0	0
General 4-Slot33-Slot3	Empty	0	0	0
General 4-Slot34	Adroit Amice of Eternal Reverie	171925	1	6
General 4-Slot34-Slot1	Empty	0	0	0
General 4-Slot34-Slot2	Empty	0	0	0
General 4-Slot34-Slot3	Empty	0	0	0
General 4-Slot35	Empty	0	0	0
General 4-Slot36	Soulforge Cowl of Eternal Reverie	171846	1	6
General 4-Slot36-Slot1	Empty	0	0	0
General 4-Slot36-Slot2	Empty	0	0	0
General 4-Slot36-Slot3	Extra Planar Potential Shard	148442	1	6
General 4-Slot36-Slot4	Empty	0	0	0
General 4-Slot37	Rapidious Sun Shaving	171174	1	6
General 4-Slot38	Rapidious Sun Shaving	171174	1	6
General 4-Slot39	Soulforge Wristguard of the Bound	173643	1	6
General 4-Slot39-Slot1	Empty	0	0	0
General 4-Slot39-Slot2	Empty	0	0	0
General 4-Slot39-Slot3	Extra Planar Potential Shard	148442	1	6
General 4-Slot39-Slot4	Empty	0	0	0
General 4-Slot40	Soulforge Gloves of Eternal Reverie	171844	1	6
General 4-Slot40-Slot1	Empty	0	0	0
General 4-Slot40-Slot2	Empty	0	0	0
General 4-Slot40-Slot3	Extra Planar Potential Shard	148442	1	6
General 4-Slot40-Slot4	Empty	0	0	0
General 4-Slot41	Suspect Substance	116664	1	6
General 4-Slot42	Luclinite Attacker Source	167189	1	6
General 4-Slot43	Empty	0	0	0
General 4-Slot44	Devotee's Assaulting Ice of Legacies Lost	153894	1	6
General 4-Slot45	Tormented Lere	167369	1	6
General 4-Slot46	Empty	0	0	0
General 4-Slot47	Empty	0	0	0
General 4-Slot48	Scalewrought's Voidstone Toxin	170499	68	6
General 5	Mythslayer's Chest	151224	1	50
General 5-Slot1	Ceremonial Sash of Sahteb Mahlni	169737	1	6
General 5-Slot1-Slot1	Empty	0	0	0
General 5-Slot1-Slot2	Empty	0	0	0
General 5-Slot1-Slot3	Empty	0	0	0
General 5-Slot2	Tooth Fang Earring	167167	1	6
General 5-Slot3	Empty	0	0	0
General 5-Slot4	Brilliant Ring of Perpetual Reverie	171533	1	6
General 5-Slot4-Slot1	Empty	0	0	0
General 5-Slot4-Slot2	Empty	0	0	0
General 5-Slot4-Slot3	Empty	0	0	0
General 5-Slot5	Fellowship Registration Insignia	34023	1	6
General 5-Slot6	Empty	0	0	0
General 5-Slot7	Reflective Emberquartz Powder	154776	19	6
General 5-Slot8	Empty	0	0	0
General 5-Slot9	Empty	0	0	0
General 5-Slot10	Empty	0	0	0
General 5-Slot11	Mighty Mud Mantle	171325	1	6
General 5-Slot11-Slot1	Empty	0	0	0
General 5-Slot11-Slot2	Empty	0	0	0
General 5-Slot11-Slot3	Empty	0	0	0
